endTime,artistName,trackName,msPlayed
2021-10-29 04:11,Polo G,Martin & Gina,132832
2021-10-29 04:11,Travis Scott,Goosebumps - Remix,3950
2021-10-29 04:11,Juice WRLD,Empty,6230
2021-10-29 04:11,Juice WRLD,Empty,1100
2021-10-29 04:13,Travis Scott,Goosebumps - Remix,58480
2021-10-29 04:15,The Kid LAROI,FEEL SOMETHING (feat. Marshmello),117730
2021-10-29 18:23,The Kid LAROI,FEEL SOMETHING (feat. Marshmello),710
2021-10-29 18:26,21 Savage,Mr. Right Now (feat. Drake),193838
2021-10-29 18:29,Russ,Hard For Me,149461
2021-10-29 18:32,Juice WRLD,Wishing Well,194621
2021-10-29 18:34,Machine Gun Kelly,my ex's best friend (with blackbear),131578
2021-10-29 18:37,2KBABY,Like This,163813
2021-10-29 19:20,jxdn,TONIGHT (feat. iann dior),135572
2021-10-29 19:22,The Kid LAROI,ALWAYS DO,151704
2021-10-29 19:23,Juice WRLD,All Girls Are The Same,9379
2021-10-29 19:23,Lil Uzi Vert,20 Min,4000
2021-10-29 19:25,24kGoldn,Mood (feat. iann dior),140533
2021-10-29 19:27,iann dior,Holding On,8770
2021-10-29 19:27,NF,Lie,115856
2021-10-29 19:30,Juice WRLD,Hate The Other Side (with Marshmello & The Kid Laroi),160212
2021-10-29 19:32,Sueco,Paralyzed,162805
2021-10-29 21:34,Internet Money,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",224042
2021-10-29 21:37,Polo G,RAPSTAR,165925
2021-10-29 21:40,KillBunk,Chanel Bag,158667
2021-10-29 23:07,Juice WRLD,Bandit (with YoungBoy Never Broke Again),189322
2021-10-29 23:09,iann dior,Good Day,116363
2021-10-29 23:10,The Kid LAROI,Shot For Me - Spotify Singles,117857
2021-10-29 23:13,Trippie Redd,PILL BREAKER (feat. blackbear & Machine Gun Kelly),177058
2021-10-29 23:16,Machine Gun Kelly,forget me too (feat. Halsey),171620
2021-10-30 03:38,Juice WRLD,Rich And Blind,136800
2021-10-30 03:39,Money Man,24,3500
2021-10-30 03:39,Ali Gatie,Running On My Mind,6550
2021-10-30 03:39,jxdn,BETTER OFF DEAD,800
2021-10-30 03:39,Juice WRLD,Come & Go (with Marshmello),1200
2021-10-30 03:39,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",1250
2021-10-30 03:39,Machine Gun Kelly,Glass House (feat. Naomi Wild),490
2021-10-30 03:39,Bryce Vine,La La Land,1070
2021-10-30 03:39,Arizona Zervas,FML,530
2021-10-30 03:39,NF,Time,970
2021-10-30 03:41,Arizona Zervas,24,123995
2021-10-30 03:42,24kGoldn,Coco (feat. DaBaby),42850
2021-10-30 22:42,Arizona Zervas,FML,223000
2021-10-30 22:45,RL Grime,UCLA,192000
2021-10-30 22:48,Internet Money,"Lost Me (feat. Lil Mosey, iann dior & Lil Skies)",178329
2021-10-30 22:51,StaySolidRocky,Party Girl,147800
2021-10-30 22:54,Boy In Space,Cold,203538
2021-10-30 22:57,Arizona Zervas,Drinking Problem (feat. 27CLUB),155893
2021-10-31 00:55,24kGoldn,Mood (feat. iann dior),49312
2021-10-31 17:09,24kGoldn,Mood (feat. iann dior),91465
2021-10-31 17:10,PRETTYMUCH,Phases,49104
2021-10-31 17:13,Bankrol Hayden,Drop A Tear (feat. Lil Baby),182400
2021-10-31 17:15,iann dior,emotions,131213
2021-10-31 17:18,Arizona Zervas,Living Facts,164853
2021-10-31 17:21,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",216583
2021-10-31 17:25,Lost Kings,Oops (I'm Sorry),202486
2021-10-31 17:26,DVBBS,West Coast (feat. Quinn XCII),8240
2021-10-31 17:26,G-Eazy,Still Be Friends (feat. Tory Lanez & Tyga),71873
2021-10-31 17:29,Juice WRLD,Ring Ring (with Rvssian feat. Clever),171816
2021-10-31 17:33,benny blanco,Graduation (with Juice WRLD),177847
2021-10-31 18:53,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",880
2021-10-31 18:53,benny blanco,Eastside (with Halsey & Khalid),520
2021-10-31 18:53,The Chainsmokers,This Feeling,5300
2021-10-31 18:53,The Chainsmokers,Takeaway,1060
2021-10-31 18:53,RL Grime,UCLA,930
2021-10-31 18:53,24kGoldn,Coco (feat. DaBaby),1300
2021-10-31 18:53,benny blanco,Graduation (with Juice WRLD),177847
2021-10-31 18:53,Arizona Zervas,24,790
2021-10-31 18:53,BANNERS,Someone To You,950
2021-10-31 18:54,YNW Melly,772 Love,610
2021-10-31 18:54,MKTO,American Dream,1430
2021-10-31 18:54,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),0
2021-10-31 18:54,The Kid LAROI,WITHOUT YOU,1340
2021-10-31 18:54,Boy In Space,Cold,1600
2021-10-31 18:57,YNW Melly,772 Love,27651
2021-10-31 18:57,Boy In Space,Cold,203538
2021-11-01 00:20,Lil Baby,Drip Too Hard (Lil Baby & Gunna),39
2021-11-01 00:21,Ysabella,I Like You So Much You'll Know It,9390
2021-11-01 00:21,Gunna,Sold Out Dates (feat. Lil Baby),19850
2021-11-01 00:24,Ysabelle Cuevas,I Like You So Much You'll Know It,197979
2021-11-01 00:25,Kristen Bell,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",13440
2021-11-01 00:25,Bruce Broughton,"Energy Adventure Medley - From ""Ellen's Energy Adventure""",18600
2021-11-01 00:27,salem ilese,Mad at Disney,136838
2021-11-01 00:29,Josh Gad,When I Am Older,111452
2021-11-01 00:31,Anika Noni Rose,Down in New Orleans (Finale),95493
2021-11-01 00:33,Mark Keali'i Ho'omalu,He Mele No Lilo,148133
2021-11-01 00:37,Sheryl Crow,Real Gone,200733
2021-11-01 00:39,Dwayne Johnson,You're Welcome,163893
2021-11-01 00:41,Julie Andrews,"Supercalifragilisticexpialidocious - From ""Mary Poppins""/Soundtrack Version",122026
2021-11-01 00:45,Mark Keali'i Ho'omalu,Hawaiian Roller Coaster Ride,208226
2021-11-01 00:48,Shakira,Try Everything,196853
2021-11-01 00:52,Naomi Scott,Speechless (Full),208800
2021-11-01 00:53,Olivia Rodrigo,Start of Something New - Nini Version,101176
2021-11-01 00:57,Idina Menzel,"Let It Go - From ""Frozen""/Soundtrack Version",223840
2021-11-01 01:00,Cliff Edwards,When You Wish Upon a Star,195066
2021-11-01 01:04,Beyoncé,Spirit,233464
2021-11-01 16:04,YNW Melly,772 Love,44510
2021-11-01 16:04,Ellie Goulding,Hate Me,6160
2021-11-01 16:08,24kGoldn,Mood (feat. iann dior),140533
2021-11-01 16:09,Diplo,Heartless (feat. Morgan Wallen),60366
2021-11-01 16:10,The Vamps,All Night,5070
2021-11-01 16:10,The Vamps,All Night,150
2021-11-01 16:10,iann dior,gone girl,1330
2021-11-01 16:10,Lil Tecca,Ransom,8160
2021-11-01 16:10,NF,Lie,880
2021-11-01 16:12,iann dior,gone girl,136568
2021-11-01 17:11,The Vamps,All Night,155441
2021-11-01 17:12,Bankrol Hayden,Costa Rica (feat. The Kid LAROI) - Remix,6950
2021-11-01 17:12,Sam Fischer,This City,1150
2021-11-01 17:12,Bryce Vine,La La Land (feat. YG),17480
2021-11-01 17:12,NF,Lie,23480
2021-11-01 17:12,Lil Tecca,Love Me,1480
2021-11-01 17:15,Juice WRLD,Reminds Me Of You,158032
2021-11-01 17:17,24kGoldn,Coco (feat. DaBaby),142000
2021-11-01 17:17,The Kid LAROI,WITHOUT YOU,6970
2021-11-01 17:20,Lil Baby,On Me,135959
2021-11-01 17:22,Polo G,Martin & Gina,132832
2021-11-01 18:23,Gunna,Car Sick (feat. NAV & Metro Boomin),430
2021-11-01 18:23,iann dior,emotions,30107
2021-11-01 18:27,Gunna,Car Sick (feat. NAV & Metro Boomin),219816
2021-11-01 19:32,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-01 19:35,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-01 19:38,NAV,Freshman List,186800
2021-11-01 21:28,Kap G,Marvelous Day (feat. Lil Uzi Vert & Gunna),223920
2021-11-01 21:31,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-01 21:33,Lil Yachty,66,153474
2021-11-01 21:37,Gunna,Toast Up,229977
2021-11-01 21:40,88GLAM,It's A Flex (feat. NAV),198800
2021-11-01 23:03,Lil Uzi Vert,Sauce It Up,15873
2021-11-01 23:03,Lil Baby,Life Goes On,247054
2021-11-01 23:04,Maxo Kream,Mars (feat. Lil Uzi Vert),60590
2021-11-01 23:04,NAV,Wanted You (feat. Lil Uzi Vert),2740
2021-11-01 23:08,Lil Baby,Southside,17830
2021-11-01 23:08,Tory Lanez,TAlk tO Me (with Rich The Kid),16968
2021-11-01 23:08,Gunna,Oh Okay (feat. Young Thug & Lil Baby),199011
2021-11-01 23:12,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",242983
2021-11-02 04:09,Ty Dolla $ign,Wavy (feat. Joe Moses),24320
2021-11-02 04:12,Polo G,Pop Out Again (feat. Lil Baby & Gunna),223786
2021-11-02 14:31,Polo G,Deep Wounds,171360
2021-11-02 14:34,Juice WRLD,Reminds Me Of You,158032
2021-11-02 15:54,Lil Baby,On Me,88850
2021-11-02 15:54,The Kid LAROI,WITHOUT YOU,3650
2021-11-02 15:58,24kGoldn,Coco (feat. DaBaby),142000
2021-11-02 16:02,Juice WRLD,Empty,248431
2021-11-02 16:04,Polo G,Martin & Gina,132832
2021-11-02 16:07,KillBunk,Chanel Bag,158667
2021-11-02 17:23,Pop Smoke,Backseat (feat. PnB Rock),170669
2021-11-02 17:26,The Kid LAROI,WRONG (feat. Lil Mosey),183567
2021-11-02 17:29,Juice WRLD,Conversations,181661
2021-11-02 17:32,21 Savage,Mr. Right Now (feat. Drake),193838
2021-11-02 22:57,Witt Lowry,Put Me First (feat. Josh Golden),2214
2021-11-02 23:01,Gunna,Car Sick (feat. NAV & Metro Boomin),219816
2021-11-02 23:04,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-02 23:06,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-02 23:09,NAV,Freshman List,186800
2021-11-02 23:12,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-03 04:05,88GLAM,It's A Flex (feat. NAV),142949
2021-11-03 04:08,Lil Yachty,66,153474
2021-11-03 04:12,Gunna,too easy,106815
2021-11-03 17:46,Gunna,too easy,12360
2021-11-03 17:49,Huncho Jack,Saint,140792
2021-11-03 17:52,Lil Baby,Never Needed No Help,195635
2021-11-03 17:55,Quality Control,Movin’ Up,167298
2021-11-03 18:21,NAV,Faith (feat. Quavo),3800
2021-11-03 18:21,Gunna,Top Off,20820
2021-11-03 18:21,Maxo Kream,Mars (feat. Lil Uzi Vert),75714
2021-11-03 18:25,Gunna,Toast Up,229977
2021-11-03 19:34,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-03 19:36,Lil Baby,Drip Too Hard (Lil Baby & Gunna),75431
2021-11-03 19:39,Lil Baby,Woah,183011
2021-11-03 19:45,Lil Baby,We Paid (feat. 42 Dugg),176990
2021-11-03 20:20,Lil Baby,We Paid (feat. 42 Dugg),5188
2021-11-03 20:24,Young Thug,Relationship (feat. Future),215306
2021-11-03 20:26,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",103615
2021-11-03 20:29,Flo Rida,Game Time (feat. Sage the Gemini),193288
2021-11-03 22:53,Polo G,Pop Out Again (feat. Lil Baby & Gunna),223786
2021-11-03 22:56,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-03 22:59,Polo G,Heartless (feat. Mustard),204000
2021-11-03 23:02,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-03 23:06,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249240
2021-11-04 16:28,Money Man,24 (feat. Lil Baby),42589
2021-11-04 16:31,Polo G,Pop Out Again (feat. Lil Baby & Gunna),223786
2021-11-04 16:34,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-04 16:37,Young Thug,Relationship (feat. Future),215306
2021-11-04 18:49,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-04 18:51,Polo G,RAPSTAR,165925
2021-11-04 18:54,YSN Flow,Want Beef?,155481
2021-11-04 18:58,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",249240
2021-11-04 18:58,Lil Mosey,G Walk (with Chris Brown),13774
2021-11-04 23:33,Polo G,Heartless (feat. Mustard),31600
2021-11-04 23:33,Lil Tjay,F.N,224000
2021-11-04 23:33,DaBaby,Suge,4580
2021-11-04 23:42,Lil Baby,Out The Mud,127670
2021-11-04 23:45,Juice WRLD,Bandit (with YoungBoy Never Broke Again),189322
2021-11-05 03:01,Money Man,24 (feat. Lil Baby),107567
2021-11-05 03:01,JACKBOYS,OUT WEST (feat. Young Thug),6960
2021-11-05 03:32,Justin Bieber,Mistletoe,182946
2021-11-05 03:33,Burl Ives,"Silver And Gold - From ""Rudolph The Red-Nosed Reindeer"" Soundtrack",27203
2021-11-05 03:35,Frank Sinatra,Mistletoe And Holly - Remastered 1999,129700
2021-11-05 18:05,Imagine Dragons,It's Time,231070
2021-11-05 18:09,The Chainsmokers,Family,194826
2021-11-05 18:12,The Chainsmokers,Takeaway,209880
2021-11-05 20:24,Vicetone,Waiting,205714
2021-11-05 20:24,Zedd,Funny,2465
2021-11-05 20:27,Vicetone,Waiting,205714
2021-11-05 20:31,Zedd,Funny,221465
2021-11-05 20:34,K-391,End of Time,187560
2021-11-05 22:37,BANNERS,Someone To You,219801
2021-11-05 22:41,The Chainsmokers,This Feeling,197946
2021-11-05 22:41,The Chainsmokers,This Feeling,490
2021-11-05 22:41,Kygo,Like It Is,48424
2021-11-05 22:41,BANNERS,Someone To You,580
2021-11-05 22:42,K-391,End of Time,1080
2021-11-05 22:42,Zedd,Funny,140
2021-11-05 22:45,Vicetone,Waiting,205714
2021-11-05 22:49,Zedd,Funny,221465
2021-11-05 22:50,The Chainsmokers,This Feeling,2150
2021-11-05 22:50,K-391,End of Time,57940
2021-11-05 22:50,Kygo,Like It Is,2840
2021-11-05 22:50,BANNERS,Someone To You,1570
2021-11-05 22:53,Lauv,"fuck, i'm lonely (with Anne-Marie)",198973
2021-11-06 00:01,Cash Cash,I Found You,4246
2021-11-06 00:01,ILLENIUM,In Your Arms (with X Ambassadors),12600
2021-11-06 00:01,Sam Feldt,Post Malone (feat. RANI),1300
2021-11-06 00:01,The Chainsmokers,Do You Mean,1020
2021-11-06 00:01,Major Lazer,Trigger,11156
2021-11-06 00:04,Post Malone,One Right Now (with The Weeknd),193506
2021-11-06 00:45,Frank Sinatra,Mistletoe And Holly - Remastered 1999,6670
2021-11-06 00:46,Nat King Cole,Deck The Halls,69000
2021-11-06 00:49,Andy Williams,It's the Most Wonderful Time of the Year,151000
2021-11-06 00:53,Tony Bennett,O Christmas Tree,207253
2021-11-06 00:55,Idina Menzel,Baby It's Cold Outside (duet with Michael Bublé),166146
2021-11-06 00:58,Louis Armstrong,Cool Yule,176800
2021-11-06 01:00,Elvis Presley,Blue Christmas,76869
2021-11-06 01:02,Andy Williams,The Christmas Song (Chestnuts Roasting on an Open Fire),152333
2021-11-06 01:06,Johnny Mathis,Silver Bells (with Percy Faith & His Orchestra),213106
2021-11-06 01:09,Bing Crosby,Mele Kalikimaka - Single Version,172173
2021-11-06 01:10,James Horner,"Christmas, Why Can't I Find You? - From ""Dr. Seuss' How The Grinch Stole Christmas"" Soundtrack",62726
2021-11-06 01:12,Perry Como,O Holy Night - 1968 Version,116210
2021-11-06 03:02,Post Malone,Goodbyes (feat. Young Thug),45840
2021-11-06 18:54,Post Malone,Goodbyes (feat. Young Thug),3430
2021-11-06 18:54,The Kid LAROI,WITHOUT YOU,1770
2021-11-06 18:55,mike.,life got crazy,860
2021-11-06 18:55,Lil Mosey,Noticed,920
2021-11-06 18:55,Post Malone,Patient,230
2021-11-06 18:55,Bazzi,3:15,360
2021-11-06 18:55,Young Thug,Relationship (feat. Future),1450
2021-11-06 18:57,Lil Mosey,Noticed,165000
2021-11-06 19:01,Post Malone,Patient,194333
2021-11-06 19:04,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746
2021-11-06 19:08,Lil Uzi Vert,P2,194879
2021-11-06 19:08,Bazzi,Why,17800
2021-11-06 22:54,Lil Uzi Vert,Sanguine Paradise,199140
2021-11-06 22:57,Lil Baby,We Paid (feat. 42 Dugg),181929
2021-11-06 22:59,Lil Baby,On Me,135959
2021-11-06 23:02,Money Man,24,160952
2021-11-06 23:04,Young Stoner Life,Ski,130917
2021-11-06 23:04,Polo G,Martin & Gina,2940
2021-11-06 23:07,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-07 00:54,Saturday Night Live Cast,Squid Game,178064
2021-11-07 00:55,Saturday Night Live Cast,28 Reasons,21470
2021-11-07 00:55,Drake,Fair Trade (with Travis Scott),1990
2021-11-07 00:55,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",8200
2021-11-07 00:59,Drake,Girls Want Girls (with Lil Baby),221979
2021-11-07 02:10,Pop Smoke,What You Know Bout Love,26087
2021-11-07 02:10,Meek Mill,Sharing Locations (feat. Lil Baby & Lil Durk),22520
2021-11-07 02:10,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-07 02:13,Jack Harlow,Tyler Herro,156578
2021-11-07 17:22,Tory Lanez,Broke In A Minute,94571
2021-11-07 17:25,YoungBoy Never Broke Again,Ranada,176483
2021-11-07 17:29,Lil Baby,Emotionally Scarred,197529
2021-11-07 17:29,King Von,Took Her To The O,20527
2021-11-07 17:32,HoodRich Pablo Juan,We Don't Luv Em,186095
2021-11-07 17:33,42 Dugg,Not A Rapper,53674
2021-11-07 17:35,Lil Baby,Yes Indeed,3730
2021-11-07 17:35,NLE Choppa,Walk Em Down (feat. Roddy Ricch),2460
2021-11-07 17:35,iann dior,Prospect (ft. Lil Baby),80940
2021-11-07 17:37,Lil Baby,Yes Indeed,142273
2021-11-07 19:07,A Boogie Wit da Hoodie,Me and My Guitar,12766
2021-11-07 19:07,NLE Choppa,Walk Em Down (feat. Roddy Ricch),173288
2021-11-07 19:10,Lil Baby,We Paid (feat. 42 Dugg),181929
2021-11-07 19:12,A Boogie Wit da Hoodie,Me and My Guitar,89530
2021-11-07 19:12,Lil Baby,Freestyle,1720
2021-11-07 19:12,Lil Baby,Freestyle,820
2021-11-07 19:12,Key Glock,Gang Shit No Lame Shit,950
2021-11-07 19:12,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",770
2021-11-07 19:12,Lil Uzi Vert,20 Min,1040
2021-11-07 22:13,Jack Harlow,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",227478
2021-11-07 22:18,Mozzy,Famous (I'm The One) (feat. Yo Gotti & DeJ Loaf),205333
2021-11-07 22:22,JACKBOYS,GATTI,28708
2021-11-07 22:22,Future,Perkys Calling,246360
2021-11-07 22:25,Lil Baby,Pure Cocaine,154023
2021-11-07 22:26,Lil Uzi Vert,7AM,31290
2021-11-07 22:26,Pop Smoke,Mood Swings (feat. Lil Tjay),46816
2021-11-07 22:30,Lil Baby,Emotionally Scarred,197529
2021-11-07 22:32,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-07 22:33,Lil Baby,We Paid (feat. 42 Dugg),10611
2021-11-08 17:23,Lil Baby,We Paid (feat. 42 Dugg),171317
2021-11-08 17:29,2KBABY,Old Streets,105600
2021-11-08 17:31,Money Man,24,160952
2021-11-08 18:12,Lil Uzi Vert,P2,234626
2021-11-08 18:14,Polo G,Martin & Gina,132832
2021-11-08 18:16,Lil Baby,On Me,135959
2021-11-08 18:19,Rod Wave,Heart On Ice,159669
2021-11-08 18:22,21 Savage,Mr. Right Now (feat. Drake),193838
2021-11-08 19:12,Pop Smoke,Something Special,63093
2021-11-08 19:15,Roddy Ricch,late at night,174682
2021-11-08 19:18,Lil Baby,Yes Indeed,142273
2021-11-08 20:14,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),221746
2021-11-08 20:17,21 Savage,ball w/o you,195046
2021-11-08 20:20,Lil Tjay,Move On - Bonus,177528
2021-11-08 20:23,Quality Control,"Leave Em Alone (Layton Greene, Lil Baby feat. City Girls, PnB Rock)",171646
2021-11-08 20:26,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-08 20:29,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-08 21:43,Roddy Ricch,Down Below,52625
2021-11-08 21:43,Future,Solitaires (feat. Travis Scott),26570
2021-11-08 21:44,Kevin Gates,Walls Talking,13160
2021-11-08 21:46,Sally Sossa,Star Song (feat. Lil Durk),131970
2021-11-08 21:48,24kGoldn,Coco (feat. DaBaby),142000
2021-11-09 04:37,Money Man,24,66630
2021-11-09 04:37,The Kid LAROI,WITHOUT YOU,4470
2021-11-09 04:39,Lil Baby,On Me,135959
2021-11-09 04:41,MBNel,Feelings,16920
2021-11-09 04:42,Young Stoner Life,Ski,33100
2021-11-09 04:42,KillBunk,Chanel Bag,26550
2021-11-09 04:45,Arizona Zervas,Living Facts,164853
2021-11-09 15:32,Arizona Zervas,Living Facts,164853
2021-11-09 16:55,Playboi Carti,Shoota (feat. Lil Uzi Vert),4230
2021-11-09 16:55,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",53252
2021-11-09 16:59,Arizona Zervas,Living Facts,164853
2021-11-09 17:02,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",131510
2021-11-09 17:04,Playboi Carti,Shoota (feat. Lil Uzi Vert),153800
2021-11-09 17:07,Lil Baby,Drip Too Hard (Lil Baby & Gunna),145542
2021-11-09 18:21,Young Stoner Life,Ski,152333
2021-11-09 18:24,Gunna,Sold Out Dates (feat. Lil Baby),166368
2021-11-09 18:28,Young Thug,Relationship (feat. Future),215306
2021-11-09 18:28,Lil Uzi Vert,20 Min,3799
2021-11-09 18:31,Tm88,Slayerr,205459
2021-11-09 18:33,Lil Tecca,Love Me,117013
2021-11-10 00:10,Future,Fine China,13017
2021-11-10 00:15,Arizona Zervas,Living Facts,294283
2021-11-10 00:18,PnB Rock,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",170520
2021-11-10 00:19,RL Grime,UCLA,39350
2021-11-10 00:20,Arizona Zervas,Drinking Problem (feat. 27CLUB),31120
2021-11-10 00:20,Arizona Zervas,NIGHTRIDER,14070
2021-11-10 00:20,Arizona Zervas,FML,870
2021-11-10 00:24,Arizona Zervas,FML,223000
2021-11-10 17:15,Arizona Zervas,Living Facts,34360
2021-11-10 17:17,Arizona Zervas,Living Facts,164853
2021-11-10 17:20,Arizona Zervas,When I Die,181813
2021-11-10 17:26,Arizona Zervas,FML,223000
2021-11-10 17:29,24kGoldn,Coco (feat. DaBaby),142000
2021-11-10 19:14,Arizona Zervas,24,245275
2021-11-10 19:16,iann dior,Never Is Enough,134000
2021-11-10 19:19,Witt Lowry,Into Your Arms (feat. Ava Max),186022
2021-11-10 20:50,KYLE,Playinwitme (feat. Kehlani),1071
2021-11-10 20:50,Tyla Yaweh,Tommy Lee (feat. Post Malone),659400
2021-11-10 20:54,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-10 20:55,KYLE,Playinwitme (feat. Kehlani),42481
2021-11-10 21:28,Money Man,24,4950
2021-11-10 21:28,24kGoldn,Coco (feat. DaBaby),5120
2021-11-10 21:28,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-10 21:32,Young Thug,Relationship (feat. Future),215306
2021-11-10 21:35,RL Grime,UCLA,192000
2021-11-10 22:28,DaBaby,ROCKSTAR (feat. Roddy Ricch),151993
2021-11-10 22:32,DaBaby,ROCKSTAR (feat. Roddy Ricch),20520
2021-11-10 22:32,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-10 22:36,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",195428
2021-11-10 22:38,24kGoldn,Mood (feat. iann dior),140533
2021-11-10 22:40,Arizona Zervas,24,123995
2021-11-10 22:43,Tyla Yaweh,Stuntin' On You (feat. DaBaby),141122
2021-11-10 22:46,Bryce Vine,La La Land (feat. YG),177253
2021-11-10 22:49,Ty Dolla $ign,Spicy (feat. Post Malone),143375
2021-11-10 22:52,Yung Pinch,Perfect,219866
2021-11-10 22:56,Lil Skies,Fidget,211862
2021-11-10 23:00,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,230488
2021-11-11 00:51,Lil Tecca,Out Of Love (feat. Internet Money),153626
2021-11-11 00:51,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),3706
2021-11-11 03:06,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-11 15:31,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),94730
2021-11-11 16:54,Tyla Yaweh,Tommy Lee (feat. Post Malone),425888
2021-11-11 16:59,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-11 17:01,Money Man,24,160952
2021-11-11 17:04,24kGoldn,Coco (feat. DaBaby),142000
2021-11-11 20:21,Young Thug,Relationship (feat. Future),23197
2021-11-11 20:25,Tyla Yaweh,Tommy Lee (feat. Post Malone),234579
2021-11-11 20:26,Young Thug,Relationship (feat. Future),57578
2021-11-11 23:35,24kGoldn,Coco (feat. DaBaby),540
2021-11-11 23:35,Young Thug,Relationship (feat. Future),79960
2021-11-11 23:36,Money Man,24,4400
2021-11-11 23:39,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-11 23:42,Money Man,24,160952
2021-11-11 23:42,24kGoldn,Coco (feat. DaBaby),3307
2021-11-11 23:42,Young Thug,Relationship (feat. Future),320
2021-11-12 01:13,Money Man,24,2000
2021-11-12 01:13,24kGoldn,Coco (feat. DaBaby),1120
2021-11-12 01:13,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,133560
2021-11-12 01:13,Young Thug,Relationship (feat. Future),110
2021-11-12 01:17,Money Man,24,3700
2021-11-12 01:17,Tyla Yaweh,Stuntin' On You (feat. DaBaby),450
2021-11-12 01:17,Yung Pinch,Perfect,1040
2021-11-12 01:17,24kGoldn,Mood (feat. iann dior),600
2021-11-12 01:17,DaBaby,ROCKSTAR (feat. Roddy Ricch),1040
2021-11-12 01:17,Landon Cube,Eighties,0
2021-11-12 01:17,DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),740
2021-11-12 01:17,Lil Tecca,Out Of Love (feat. Internet Money),980
2021-11-12 01:17,Internet Money,"Lemonade (feat. Gunna, Don Toliver & NAV)",770
2021-11-12 01:17,DaBaby,BLIND (feat. Young Thug),1070
2021-11-12 01:17,MOD SUN,Stay Away (feat. Machine Gun Kelly & Goody Grace),1100
2021-11-12 01:17,RL Grime,UCLA,160
2021-11-12 01:17,Tyla Yaweh,All the Smoke (feat. Gunna & Wiz Khalifa),0
2021-11-12 01:17,24kGoldn,Coco (feat. DaBaby),4240
2021-11-12 01:17,Tyla Yaweh,Tommy Lee (feat. SAINt JHN & Post Malone) - Remix,140
2021-11-12 01:17,Roddy Ricch,Bacc Seat (feat. Ty Dolla $ign),1260
2021-11-12 01:17,Young Thug,Relationship (feat. Future),140
2021-11-12 01:17,Tyla Yaweh,Tommy Lee (feat. Post Malone),224638
2021-11-12 01:17,Arizona Zervas,24,230
